X,Y,Shorter
76,-132,D
76,-131,D
76,-130,D
76,-129,D
76,-128,D
76,-127,D
76,-126,D
76,-125,D
76,-124,D
76,-123,D
76,-122,D
76,-121,D
76,-120,D
76,-119,D
76,-118,D
76,-117,D
76,-116,D
76,-115,D
76,-114,D
76,-113,D
76,-112,D
76,-111,D
76,-110,D
76,-109,D
76,-108,D
76,-107,D
76,-106,D
76,-105,D
76,-104,D
76,-103,D
76,-102,D
76,-101,D
76,-100,D
76,-99,D
76,-98,D
76,-97,D
76,-96,D
76,-95,D
76,-94,D
76,-93,D
76,-92,D
76,-91,D
76,-90,D
76,-89,D
76,-88,D
76,-87,D
76,-86,D
76,-85,D
76,-84,D
76,-83,D
76,-82,D
76,-81,D
76,-80,D
76,-79,D
76,-78,D
76,-77,D
76,-76,D
76,-75,D
76,-74,D
76,-73,D
76,-72,D
76,-71,D
76,-70,D
76,-69,D
76,-68,D
76,-67,D
76,-66,D
76,-65,D
76,-64,D
76,-63,D
76,-62,D
76,-61,D
76,-60,D
76,-59,D
76,-58,D
76,-57,D
76,-56,D
76,-55,D
76,-54,D
76,-53,D
76,-52,D
76,-51,D
76,-50,D
76,-49,D
76,-48,D
76,-47,D
76,-46,D
76,-45,D
76,-44,D
76,-43,D
76,-42,D
76,-41,D
76,-40,D
76,-39,D
76,-38,D
76,-37,D
76,-36,D
76,-35,D
76,-34,D
76,-33,D
76,-32,D
76,-31,H
76,-30,H
76,-29,H
76,-28,H
76,-27,H
76,-26,H
76,-25,H
76,-24,H
76,-23,H
76,-22,H
76,-21,H
76,-20,H
76,-19,H
76,-18,H
76,-17,H
76,-16,H
76,-15,H
76,-14,H
76,-13,H
76,-12,H
76,-11,H
76,-10,H
76,-9,H
76,-8,H
76,-7,H
76,-6,H
76,-5,H
76,-4,H
76,-3,H
76,-2,H
76,-1,H
76,0,H
76,1,H
76,2,H
76,3,H
76,4,H
76,5,H
76,6,H
76,7,H
76,8,H
76,9,H
76,10,H
76,11,H
76,12,H
76,13,H
76,14,H
76,15,H
76,16,H
76,17,H
76,18,H
76,19,H
76,20,H
76,21,H
76,22,H
76,23,H
76,24,H
76,25,H
76,26,H
76,27,H
76,28,H
76,29,H
76,30,H
76,31,H
76,32,D
76,33,D
76,34,D
76,35,D
76,36,D
76,37,D
76,38,D
76,39,D
76,40,D
76,41,D
76,42,D
76,43,D
76,44,D
76,45,D
76,46,D
76,47,D
76,48,D
76,49,D
76,50,D
76,51,D
76,52,D
76,53,D
76,54,D
76,55,D
76,56,D
76,57,D
76,58,D
76,59,D
76,60,D
76,61,D
76,62,D
76,63,D
76,64,D
76,65,D
76,66,D
76,67,D
76,68,D
76,69,D
76,70,D
76,71,D
76,72,D
76,73,D
76,74,D
76,75,D
76,76,D
76,77,D
76,78,D
76,79,D
76,80,D
76,81,D
76,82,D
76,83,D
76,84,D
76,85,D
76,86,D
76,87,D
76,88,D
76,89,D
76,90,D
76,91,D
76,92,D
76,93,D
76,94,D
76,95,D
76,96,D
76,97,D
76,98,D
76,99,D
76,100,D
76,101,D
76,102,D
76,103,D
76,104,D
76,105,D
76,106,D
76,107,D
76,108,D
76,109,D
76,110,D
76,111,D
76,112,D
76,113,D
76,114,D
76,115,D
76,116,D
76,117,D
76,118,D
76,119,D
76,120,D
76,121,D
76,122,D
76,123,D
76,124,D
76,125,D
76,126,D
76,127,D
76,128,D
76,129,D
76,130,D
76,131,D
76,132,D
76,133,D
76,134,D
76,135,D
76,136,D
76,137,D
76,138,D
76,139,D
76,140,D
76,141,D
76,142,D
76,143,D
76,144,D
76,145,D
76,146,D
76,147,D
76,148,D
76,149,D
76,150,D
76,151,D
76,152,D
76,153,D
76,154,D
76,155,D
76,156,D
76,157,D
76,158,D
76,159,D
76,160,D
76,161,D
76,162,D
76,163,D
76,164,D
76,165,D
76,166,D
76,167,D
76,168,D
76,169,D
76,170,D
76,171,D
76,172,D
76,173,D
76,174,D
76,175,D
76,176,D
76,177,D
76,178,D
76,179,D
76,180,D
76,181,D
76,182,D
76,183,D
76,184,H
76,185,H
76,186,H
76,187,H
76,188,H
76,189,H
76,190,H
76,191,H
76,192,H
76,193,H
76,194,H
76,195,H
76,196,H
76,197,H
76,198,H
76,199,H
76,200,H
77,-200,H
77,-199,H
77,-198,H
77,-197,H
77,-196,H
77,-195,H
77,-194,H
77,-193,H
77,-192,H
77,-191,H
77,-190,H
77,-189,H
77,-188,H
77,-187,H
77,-186,H
77,-185,D
77,-184,D
77,-183,D
77,-182,D
77,-181,D
77,-180,D
77,-179,D
77,-178,D
77,-177,D
77,-176,D
77,-175,D
77,-174,D
77,-173,D
77,-172,D
77,-171,D
77,-170,D
77,-169,D
77,-168,D
77,-167,D
77,-166,D
77,-165,D
77,-164,D
77,-163,D
77,-162,D
77,-161,D
77,-160,D
77,-159,D
77,-158,D
77,-157,D
77,-156,D
77,-155,D
77,-154,D
77,-153,D
77,-152,D
77,-151,D
77,-150,D
77,-149,D
77,-148,D
77,-147,D
77,-146,D
77,-145,D
77,-144,D
77,-143,D
77,-142,D
77,-141,D
77,-140,D
77,-139,D
77,-138,D
77,-137,D
77,-136,D
77,-135,D
77,-134,D
77,-133,D
77,-132,D
77,-131,D
77,-130,D
77,-129,D
77,-128,D
77,-127,D
77,-126,D
77,-125,D
77,-124,D
77,-123,D
77,-122,D
77,-121,D
77,-120,D
77,-119,D
77,-118,D
77,-117,D
77,-116,D
77,-115,D
77,-114,D
77,-113,D
77,-112,D
77,-111,D
77,-110,D
77,-109,D
77,-108,D
77,-107,D
77,-106,D
77,-105,D
77,-104,D
77,-103,D
77,-102,D
77,-101,D
77,-100,D
77,-99,D
77,-98,D
77,-97,D
77,-96,D
77,-95,D
77,-94,D
77,-93,D
77,-92,D
77,-91,D
77,-90,D
77,-89,D
77,-88,D
77,-87,D
77,-86,D
77,-85,D
77,-84,D
77,-83,D
77,-82,D
77,-81,D
77,-80,D
77,-79,D
77,-78,D
77,-77,D
77,-76,D
77,-75,D
77,-74,D
77,-73,D
77,-72,D
77,-71,D
77,-70,D
77,-69,D
77,-68,D
77,-67,D
77,-66,D
77,-65,D
77,-64,D
77,-63,D
77,-62,D
77,-61,D
77,-60,D
77,-59,D
77,-58,D
77,-57,D
77,-56,D
77,-55,D
77,-54,D
77,-53,D
77,-52,D
77,-51,D
77,-50,D
77,-49,D
77,-48,D
77,-47,D
77,-46,D
77,-45,D
77,-44,D
77,-43,D
77,-42,D
77,-41,D
77,-40,D
77,-39,D
77,-38,D
77,-37,D
77,-36,D
77,-35,D
77,-34,D
77,-33,D
77,-32,D
77,-31,H
77,-30,H
77,-29,H
77,-28,H
77,-27,H
77,-26,H
77,-25,H
77,-24,H
77,-23,H
77,-22,H
77,-21,H
77,-20,H
77,-19,H
77,-18,H
77,-17,H
77,-16,H
77,-15,H
77,-14,H
77,-13,H
77,-12,H
77,-11,H
77,-10,H
77,-9,H
77,-8,H
77,-7,H
77,-6,H
77,-5,H
77,-4,H
77,-3,H
77,-2,H
77,-1,H
77,0,H
77,1,H
77,2,H
77,3,H
77,4,H
77,5,H
77,6,H
77,7,H
77,8,H
77,9,H
77,10,H
77,11,H
77,12,H
77,13,H
77,14,H
77,15,H
77,16,H
77,17,H
77,18,H
77,19,H
77,20,H
77,21,H
77,22,H
77,23,H
77,24,H
77,25,H
77,26,H
77,27,H
77,28,H
77,29,H
77,30,H
77,31,H
77,32,D
77,33,D
77,34,D
77,35,D
77,36,D
77,37,D
77,38,D
77,39,D
77,40,D
77,41,D
77,42,D
77,43,D
77,44,D
77,45,D
77,46,D
77,47,D
77,48,D
77,49,D
77,50,D
77,51,D
77,52,D
77,53,D
77,54,D
77,55,D
77,56,D
77,57,D
77,58,D
77,59,D
77,60,D
77,61,D
77,62,D
77,63,D
77,64,D
77,65,D
77,66,D
77,67,D
77,68,D
77,69,D
77,70,D
77,71,D
77,72,D
77,73,D
77,74,D
77,75,D
77,76,D
77,77,D
77,78,D
77,79,D
77,80,D
77,81,D
77,82,D
77,83,D
77,84,D
77,85,D
77,86,D
77,87,D
77,88,D
77,89,D
77,90,D
77,91,D
77,92,D
77,93,D
77,94,D
77,95,D
77,96,D
77,97,D
77,98,D
77,99,D
77,100,D
77,101,D
77,102,D
77,103,D
77,104,D
77,105,D
77,106,D
77,107,D
77,108,D
77,109,D
77,110,D
77,111,D
77,112,D
77,113,D
77,114,D
77,115,D
77,116,D
77,117,D
77,118,D
77,119,D
77,120,D
77,121,D
77,122,D
77,123,D
77,124,D
77,125,D
77,126,D
77,127,D
77,128,D
77,129,D
77,130,D
77,131,D
77,132,D
77,133,D
77,134,D
77,135,D
77,136,D
77,137,D
77,138,D
77,139,D
77,140,D
77,141,D
77,142,D
77,143,D
77,144,D
77,145,D
77,146,D
77,147,D
77,148,D
77,149,D
77,150,D
77,151,D
77,152,D
77,153,D
77,154,D
77,155,D
77,156,D
77,157,D
77,158,D
77,159,D
77,160,D
77,161,D
77,162,D
77,163,D
77,164,D
77,165,D
77,166,D
77,167,D
77,168,D
77,169,D
77,170,D
77,171,D
77,172,D
77,173,D
77,174,D
77,175,D
77,176,D
77,177,D
77,178,D
77,179,D
77,180,D
77,181,D
77,182,D
77,183,D
77,184,D
77,185,D
77,186,H
77,187,H
77,188,H
77,189,H
77,190,H
77,191,H
77,192,H
77,193,H
77,194,H
77,195,H
77,196,H
77,197,H
77,198,H
77,199,H
77,200,H
78,-200,H
78,-199,H
78,-198,H
78,-197,H
78,-196,H
78,-195,H
78,-194,H
78,-193,H
78,-192,H
78,-191,H
78,-190,H
78,-189,H
78,-188,D
78,-187,D
78,-186,D
78,-185,D
78,-184,D
78,-183,D
78,-182,D
78,-181,D
78,-180,D
78,-179,D
78,-178,D
78,-177,D
78,-176,D
78,-175,D
78,-174,D
78,-173,D
78,-172,D
78,-171,D
78,-170,D
78,-169,D
78,-168,D
78,-167,D
78,-166,D
78,-165,D
78,-164,D
78,-163,D
78,-162,D
78,-161,D
78,-160,D
78,-159,D
78,-158,D
78,-157,D
78,-156,D
78,-155,D
78,-154,D
78,-153,D
78,-152,D
78,-151,D
78,-150,D
78,-149,D
78,-148,D
78,-147,D
78,-146,D
78,-145,D
78,-144,D
78,-143,D
78,-142,D
78,-141,D
78,-140,D
78,-139,D
78,-138,D
78,-137,D
78,-136,D
78,-135,D
78,-134,D
78,-133,D
78,-132,D
78,-131,D
78,-130,D
78,-129,D
78,-128,D
78,-127,D
78,-126,D
78,-125,D
78,-124,D
78,-123,D
78,-122,D
78,-121,D
78,-120,D
78,-119,D
78,-118,D
78,-117,D
78,-116,D
78,-115,D
78,-114,D
78,-113,D
78,-112,D
78,-111,D
78,-110,D
78,-109,D
78,-108,D
78,-107,D
78,-106,D
78,-105,D
78,-104,D
78,-103,D
78,-102,D
78,-101,D
78,-100,D
78,-99,D
78,-98,D
78,-97,D
78,-96,D
78,-95,D
78,-94,D
78,-93,D
78,-92,D
78,-91,D
78,-90,D
78,-89,D
78,-88,D
78,-87,D
78,-86,D
78,-85,D
78,-84,D
78,-83,D
78,-82,D
78,-81,D
78,-80,D
78,-79,D
78,-78,D
78,-77,D
78,-76,D
78,-75,D
78,-74,D
78,-73,D
78,-72,D
78,-71,D
78,-70,D
78,-69,D
78,-68,D
78,-67,D
78,-66,D
78,-65,D
78,-64,D
78,-63,D
78,-62,D
78,-61,D
78,-60,D
78,-59,D
78,-58,D
78,-57,D
78,-56,D
78,-55,D
78,-54,D
78,-53,D
78,-52,D
78,-51,D
78,-50,D
78,-49,D
78,-48,D
78,-47,D
78,-46,D
78,-45,D
78,-44,D
78,-43,D
78,-42,D
78,-41,D
78,-40,D
78,-39,D
78,-38,D
78,-37,D
78,-36,D
78,-35,D
78,-34,D
78,-33,D
78,-32,H
78,-31,H
78,-30,H
78,-29,H
78,-28,H
78,-27,H
78,-26,H
78,-25,H
78,-24,H
78,-23,H
78,-22,H
78,-21,H
78,-20,H
78,-19,H
78,-18,H
78,-17,H
78,-16,H
78,-15,H
78,-14,H
78,-13,H
78,-12,H
78,-11,H
78,-10,H
78,-9,H
78,-8,H
78,-7,H
78,-6,H
78,-5,H
78,-4,H
78,-3,H
78,-2,H
78,-1,H
78,0,H
78,1,H
78,2,H
78,3,H
78,4,H
78,5,H
78,6,H
78,7,H
78,8,H
78,9,H
78,10,H
78,11,H
78,12,H
78,13,H
78,14,H
78,15,H
78,16,H
78,17,H
78,18,H
78,19,H
78,20,H
78,21,H
78,22,H
78,23,H
78,24,H
78,25,H
78,26,H
78,27,H
78,28,H
78,29,H
78,30,H
78,31,H
78,32,H
78,33,D
78,34,D
78,35,D
78,36,D
78,37,D
78,38,D
78,39,D
78,40,D
78,41,D
78,42,D
78,43,D
78,44,D
78,45,D
78,46,D
78,47,D
78,48,D
78,49,D
78,50,D
78,51,D
78,52,D
78,53,D
78,54,D
78,55,D
78,56,D
78,57,D
78,58,D
78,59,D
78,60,D
78,61,D
78,62,D
78,63,D
78,64,D
78,65,D
78,66,D
78,67,D
78,68,D
78,69,D
78,70,D
78,71,D
78,72,D
78,73,D
78,74,D
78,75,D
78,76,D
78,77,D
78,78,D
78,79,D
78,80,D
78,81,D
78,82,D
78,83,D
78,84,D
78,85,D
78,86,D
78,87,D
78,88,D
78,89,D
78,90,D
78,91,D
78,92,D
78,93,D
78,94,D
78,95,D
78,96,D
78,97,D
78,98,D
78,99,D
78,100,D
78,101,D
78,102,D
78,103,D
78,104,D
78,105,D
78,106,D
78,107,D
78,108,D
78,109,D
78,110,D
78,111,D
78,112,D
78,113,D
78,114,D
78,115,D
78,116,D
78,117,D
78,118,D
78,119,D
78,120,D
78,121,D
78,122,D
78,123,D
78,124,D
78,125,D
78,126,D
78,127,D
78,128,D
78,129,D
78,130,D
78,131,D
78,132,D
78,133,D
78,134,D
78,135,D
78,136,D
78,137,D
78,138,D
78,139,D
78,140,D
78,141,D
78,142,D
78,143,D
78,144,D
78,145,D
78,146,D
78,147,D
78,148,D
78,149,D
78,150,D
78,151,D
78,152,D
78,153,D
78,154,D
78,155,D
78,156,D
78,157,D
78,158,D
78,159,D
78,160,D
78,161,D
78,162,D
78,163,D
78,164,D
78,165,D
78,166,D
78,167,D
78,168,D
78,169,D
78,170,D
78,171,D
78,172,D
78,173,D
78,174,D
78,175,D
78,176,D
78,177,D
78,178,D
78,179,D
78,180,D
78,181,D
78,182,D
78,183,D
78,184,D
78,185,D
78,186,D
78,187,D
78,188,D
78,189,H
78,190,H
78,191,H
78,192,H
78,193,H
78,194,H
78,195,H
78,196,H
78,197,H
78,198,H
78,199,H
78,200,H
79,-200,H
79,-199,H
79,-198,H
79,-197,H
79,-196,H
79,-195,H
79,-194,H
79,-193,H
79,-192,H
79,-191,H
79,-190,D
79,-189,D
79,-188,D
79,-187,D
79,-186,D
79,-185,D
79,-184,D
79,-183,D
79,-182,D
79,-181,D
79,-180,D
79,-179,D
79,-178,D
79,-177,D
79,-176,D
79,-175,D
79,-174,D
79,-173,D
79,-172,D
79,-171,D
79,-170,D
79,-169,D
79,-168,D
79,-167,D
79,-166,D
79,-165,D
79,-164,D
79,-163,D
79,-162,D
79,-161,D
79,-160,D
79,-159,D
79,-158,D
79,-157,D
79,-156,D
79,-155,D
79,-154,D
79,-153,D
79,-152,D
79,-151,D
79,-150,D
79,-149,D
79,-148,D
79,-147,D
79,-146,D
79,-145,D
79,-144,D
79,-143,D
79,-142,D
79,-141,D
79,-140,D
79,-139,D
79,-138,D
79,-137,D
79,-136,D
79,-135,D
79,-134,D
79,-133,D
79,-132,D
79,-131,D
79,-130,D
79,-129,D
79,-128,D
79,-127,D
79,-126,D
79,-125,D
79,-124,D
79,-123,D
79,-122,D
79,-121,D
79,-120,D
79,-119,D
79,-118,D
79,-117,D
79,-116,D
79,-115,D
79,-114,D
79,-113,D
79,-112,D
79,-111,D
79,-110,D
79,-109,D
79,-108,D
79,-107,D
79,-106,D
79,-105,D
79,-104,D
79,-103,D
79,-102,D
79,-101,D
79,-100,D
79,-99,D
79,-98,D
79,-97,D
79,-96,D
79,-95,D
79,-94,D
79,-93,D
79,-92,D
79,-91,D
79,-90,D
79,-89,D
79,-88,D
79,-87,D
79,-86,D
79,-85,D
79,-84,D
79,-83,D
79,-82,D
79,-81,D
79,-80,D
79,-79,D
79,-78,D
79,-77,D
79,-76,D
79,-75,D
79,-74,D
79,-73,D
79,-72,D
79,-71,D
79,-70,D
79,-69,D
79,-68,D
79,-67,D
79,-66,D
79,-65,D
79,-64,D
79,-63,D
79,-62,D
79,-61,D
79,-60,D
79,-59,D
79,-58,D
79,-57,D
79,-56,D
79,-55,D
79,-54,D
79,-53,D
79,-52,D
79,-51,D
79,-50,D
79,-49,D
79,-48,D
79,-47,D
79,-46,D
79,-45,D
79,-44,D
79,-43,D
79,-42,D
79,-41,D
79,-40,D
79,-39,D
79,-38,D
79,-37,D
79,-36,D
79,-35,D
79,-34,D
79,-33,D
79,-32,H
79,-31,H
79,-30,H
79,-29,H
79,-28,H
79,-27,H
79,-26,H
79,-25,H
79,-24,H
79,-23,H
79,-22,H
79,-21,H
79,-20,H
79,-19,H
79,-18,H
79,-17,H
79,-16,H
79,-15,H
79,-14,H
79,-13,H
79,-12,H
79,-11,H
79,-10,H
79,-9,H
79,-8,H
79,-7,H
79,-6,H
79,-5,H
79,-4,H
79,-3,H
79,-2,H
79,-1,H
79,0,H
79,1,H
79,2,H
79,3,H
79,4,H
79,5,H
79,6,H
79,7,H
79,8,H
79,9,H
79,10,H
79,11,H
79,12,H
79,13,H
79,14,H
79,15,H
79,16,H
79,17,H
79,18,H
79,19,H
79,20,H
79,21,H
79,22,H
79,23,H
79,24,H
79,25,H
79,26,H
79,27,H
79,28,H
79,29,H
79,30,H
79,31,H
79,32,H
79,33,D
79,34,D
79,35,D
79,36,D
79,37,D
79,38,D
79,39,D
79,40,D
79,41,D
79,42,D
79,43,D
79,44,D
79,45,D
79,46,D
79,47,D
79,48,D
79,49,D
79,50,D
79,51,D
79,52,D
79,53,D
79,54,D
79,55,D
79,56,D
79,57,D
79,58,D
79,59,D
79,60,D
79,61,D
79,62,D
79,63,D
79,64,D
79,65,D
79,66,D
79,67,D
79,68,D
79,69,D
79,70,D
79,71,D
79,72,D
79,73,D
79,74,D
79,75,D
79,76,D
79,77,D
79,78,D
79,79,D
79,80,D
79,81,D
79,82,D
79,83,D
79,84,D
79,85,D
79,86,D
79,87,D
79,88,D
79,89,D
79,90,D
79,91,D
79,92,D
79,93,D
79,94,D
79,95,D
79,96,D
79,97,D
79,98,D
79,99,D
79,100,D
79,101,D
79,102,D
79,103,D
79,104,D
79,105,D
79,106,D
79,107,D
79,108,D
79,109,D
79,110,D
79,111,D
79,112,D
79,113,D
79,114,D
79,115,D
79,116,D
79,117,D
79,118,D
79,119,D
79,120,D
79,121,D
79,122,D
79,123,D
79,124,D
79,125,D
79,126,D
79,127,D
79,128,D
79,129,D
79,130,D
79,131,D
79,132,D
79,133,D
79,134,D
79,135,D
79,136,D
79,137,D
79,138,D
79,139,D
79,140,D
79,141,D
79,142,D
79,143,D
79,144,D
79,145,D
79,146,D
79,147,D
79,148,D
79,149,D
79,150,D
79,151,D
79,152,D
79,153,D
79,154,D
79,155,D
79,156,D
79,157,D
79,158,D
79,159,D
79,160,D
79,161,D
79,162,D
79,163,D
79,164,D
79,165,D
79,166,D
79,167,D
79,168,D
79,169,D
79,170,D
79,171,D
79,172,D
79,173,D
79,174,D
79,175,D
79,176,D
79,177,D
79,178,D
79,179,D
79,180,D
79,181,D
79,182,D
79,183,D
79,184,D
79,185,D
79,186,D
79,187,D
79,188,D
79,189,D
79,190,D
79,191,H
79,192,H
79,193,H
79,194,H
79,195,H
79,196,H
79,197,H
79,198,H
79,199,H
79,200,H
80,-200,H
80,-199,H
80,-198,H
80,-197,H
80,-196,H
80,-195,H
80,-194,H
80,-193,D
80,-192,D
80,-191,D
80,-190,D
80,-189,D
80,-188,D
80,-187,D
80,-186,D
80,-185,D
80,-184,D
80,-183,D
80,-182,D
80,-181,D
80,-180,D
80,-179,D
80,-178,D
80,-177,D
80,-176,D
80,-175,D
80,-174,D
80,-173,D
80,-172,D
80,-171,D
80,-170,D
80,-169,D
80,-168,D
80,-167,D
80,-166,D
80,-165,D
80,-164,D
80,-163,D
80,-162,D
80,-161,D
80,-160,D
80,-159,D
80,-158,D
80,-157,D
80,-156,D
80,-155,D
80,-154,D
80,-153,D
80,-152,D
80,-151,D
80,-150,D
80,-149,D
80,-148,D
80,-147,D
80,-146,D
80,-145,D
80,-144,D
80,-143,D
80,-142,D
80,-141,D
80,-140,D
80,-139,D
80,-138,D
80,-137,D
80,-136,D
80,-135,D
80,-134,D
80,-133,D
80,-132,D
80,-131,D
80,-130,D
80,-129,D
80,-128,D
80,-127,D
80,-126,D
80,-125,D
80,-124,D
80,-123,D
80,-122,D
80,-121,D
80,-120,D
80,-119,D
80,-118,D
80,-117,D
80,-116,D
80,-115,D
80,-114,D
80,-113,D
80,-112,D
80,-111,D
80,-110,D
80,-109,D
80,-108,D
80,-107,D
80,-106,D
80,-105,D
80,-104,D
80,-103,D
80,-102,D
80,-101,D
80,-100,D
80,-99,D
80,-98,D
80,-97,D
80,-96,D
80,-95,D
80,-94,D
80,-93,D
80,-92,D
80,-91,D
80,-90,D
80,-89,D
80,-88,D
80,-87,D
80,-86,D
80,-85,D
80,-84,D
80,-83,D
80,-82,D
80,-81,D
80,-80,D
80,-79,D
80,-78,D
80,-77,D
80,-76,D
80,-75,D
80,-74,D
80,-73,D
80,-72,D
80,-71,D
80,-70,D
80,-69,D
80,-68,D
80,-67,D
80,-66,D
80,-65,D
80,-64,D
80,-63,D
80,-62,D
80,-61,D
80,-60,D
80,-59,D
80,-58,D
80,-57,D
80,-56,D
80,-55,D
80,-54,D
80,-53,D
80,-52,D
80,-51,D
80,-50,D
80,-49,D
80,-48,D
80,-47,D
80,-46,D
80,-45,D
80,-44,D
80,-43,D
80,-42,D
80,-41,D
80,-40,D
80,-39,D
80,-38,D
80,-37,D
80,-36,D
80,-35,D
80,-34,D
80,-33,H
80,-32,H
80,-31,H
80,-30,H
80,-29,H
80,-28,H
80,-27,H
80,-26,H
80,-25,H
80,-24,H
80,-23,H
80,-22,H
80,-21,H
80,-20,H
80,-19,H
80,-18,H
80,-17,H
80,-16,H
80,-15,H
80,-14,H
80,-13,H
80,-12,H
80,-11,H
80,-10,H
80,-9,H
80,-8,H
80,-7,H
80,-6,H
80,-5,H
80,-4,H
80,-3,H
80,-2,H
80,-1,H
80,0,H
80,1,H
80,2,H
80,3,H
80,4,H
80,5,H
80,6,H
80,7,H
80,8,H
80,9,H
80,10,H
80,11,H
80,12,H
80,13,H
80,14,H
80,15,H
80,16,H
80,17,H
80,18,H
80,19,H
80,20,H
80,21,H
80,22,H
80,23,H
80,24,H
80,25,H
80,26,H
80,27,H
80,28,H
80,29,H
80,30,H
80,31,H
80,32,H
80,33,H
80,34,D
80,35,D
80,36,D
80,37,D
80,38,D
80,39,D
80,40,D
80,41,D
80,42,D
80,43,D
80,44,D
80,45,D
80,46,D
80,47,D
80,48,D
80,49,D
80,50,D
80,51,D
80,52,D
80,53,D
80,54,D
80,55,D
80,56,D
80,57,D
80,58,D
80,59,D
80,60,D
80,61,D
80,62,D
80,63,D
80,64,D
80,65,D
80,66,D
80,67,D
80,68,D
80,69,D
80,70,D
80,71,D
80,72,D
80,73,D
80,74,D
80,75,D
80,76,D
80,77,D
80,78,D
80,79,D
80,80,D
80,81,D
80,82,D
80,83,D
80,84,D
80,85,D
80,86,D
80,87,D
80,88,D
80,89,D
80,90,D
80,91,D
80,92,D
80,93,D
80,94,D
80,95,D
80,96,D
80,97,D
80,98,D
80,99,D
80,100,D
80,101,D
80,102,D
80,103,D
80,104,D
80,105,D
80,106,D
80,107,D
80,108,D
80,109,D
80,110,D
80,111,D
80,112,D
80,113,D
80,114,D
80,115,D
80,116,D
80,117,D
80,118,D
80,119,D
80,120,D
80,121,D
80,122,D
80,123,D
80,124,D
80,125,D
80,126,D
80,127,D
80,128,D
80,129,D
80,130,D
80,131,D
80,132,D
80,133,D
80,134,D
80,135,D
80,136,D
80,137,D
80,138,D
80,139,D
80,140,D
80,141,D
80,142,D
80,143,D
80,144,D
80,145,D
80,146,D
80,147,D
80,148,D
80,149,D
80,150,D
80,151,D
80,152,D
80,153,D
80,154,D
80,155,D
80,156,D
80,157,D
80,158,D
80,159,D
80,160,D
80,161,D
80,162,D
80,163,D
80,164,D
80,165,D
80,166,D
80,167,D
80,168,D
80,169,D
80,170,D
80,171,D
80,172,D
80,173,D
80,174,D
80,175,D
80,176,D
80,177,D
80,178,D
80,179,D
80,180,D
80,181,D
80,182,D
80,183,D
80,184,D
80,185,D
80,186,D
80,187,D
80,188,D
80,189,D
80,190,D
80,191,D
80,192,D
80,193,D
80,194,H
80,195,H
80,196,H
80,197,H
80,198,H
80,199,H
80,200,H
81,-200,H
81,-199,H
81,-198,H
81,-197,H
81,-196,H
81,-195,D
81,-194,D
81,-193,D
81,-192,D
81,-191,D
81,-190,D
81,-189,D
81,-188,D
81,-187,D
81,-186,D
81,-185,D
81,-184,D
81,-183,D
81,-182,D
81,-181,D
81,-180,D
81,-179,D
81,-178,D
81,-177,D
81,-176,D
81,-175,D
81,-174,D
81,-173,D
81,-172,D
81,-171,D
81,-170,D
81,-169,D
81,-168,D
81,-167,D
81,-166,D
81,-165,D
81,-164,D
81,-163,D
81,-162,D
81,-161,D
81,-160,D
81,-159,D
81,-158,D
81,-157,D
81,-156,D
81,-155,D
81,-154,D
81,-153,D
81,-152,D
81,-151,D
81,-150,D
81,-149,D
81,-148,D
81,-147,D
81,-146,D
81,-145,D
81,-144,D
81,-143,D
81,-142,D
81,-141,D
81,-140,D
81,-139,D
81,-138,D
81,-137,D
81,-136,D
81,-135,D
81,-134,D
81,-133,D
81,-132,D
81,-131,D
81,-130,D
81,-129,D
81,-128,D
81,-127,D
81,-126,D
81,-125,D
81,-124,D
81,-123,D
81,-122,D
81,-121,D
81,-120,D
81,-119,D
81,-118,D
81,-117,D
81,-116,D
81,-115,D
81,-114,D
81,-113,D
81,-112,D
81,-111,D
81,-110,D
81,-109,D
81,-108,D
81,-107,D
81,-106,D
81,-105,D
81,-104,D
81,-103,D
81,-102,D
81,-101,D
81,-100,D
81,-99,D
81,-98,D
81,-97,D
81,-96,D
81,-95,D
81,-94,D
81,-93,D
81,-92,D
81,-91,D
81,-90,D
81,-89,D
81,-88,D
81,-87,D
81,-86,D
81,-85,D
81,-84,D
81,-83,D
81,-82,D
81,-81,D
81,-80,D
81,-79,D
81,-78,D
81,-77,D
81,-76,D
81,-75,D
81,-74,D
81,-73,D
81,-72,D
81,-71,D
81,-70,D
81,-69,D
81,-68,D
81,-67,D
81,-66,D
81,-65,D
81,-64,D
81,-63,D
81,-62,D
81,-61,D
81,-60,D
81,-59,D
81,-58,D
81,-57,D
81,-56,D
81,-55,D
81,-54,D
81,-53,D
81,-52,D
81,-51,D
81,-50,D
81,-49,D
81,-48,D
81,-47,D
81,-46,D
81,-45,D
81,-44,D
81,-43,D
81,-42,D
81,-41,D
81,-40,D
81,-39,D
81,-38,D
81,-37,D
81,-36,D
81,-35,D
81,-34,D
81,-33,H
81,-32,H
81,-31,H
81,-30,H
81,-29,H
81,-28,H
81,-27,H
81,-26,H
81,-25,H
81,-24,H
81,-23,H
81,-22,H
81,-21,H
81,-20,H
81,-19,H
81,-18,H
81,-17,H
81,-16,H
81,-15,H
81,-14,H
81,-13,H
81,-12,H
81,-11,H
81,-10,H
81,-9,H
81,-8,H
81,-7,H
81,-6,H
81,-5,H
81,-4,H
81,-3,H
81,-2,H
81,-1,H
81,0,H
81,1,H
81,2,H
81,3,H
81,4,H
81,5,H
